,Property_id,Property_name,host_id,host_name,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2697,9821219,Main floor paradise Bloor&Ossington,6130861,Sonia,Palmerston-Little Italy,Private room,95,2,1,5/01/2016,0.02,1,0
2698,9823699,It's a cozy space and friendly host,50593863,Valeska,Rockcliffe-Smythe,Private room,65,2,1,30/06/2017,0.03,2,365
2699,9824830,Modern 1 bdrm. High Park apartment.,50602724,Robert,High Park-Swansea,Entire home/apt,80,28,32,1/03/2019,0.59,2,162
2701,9825742,"Ace location, modern 1 bed + 1 bath",23518355,Lee-Anne,Waterfront Communities-The Island,Entire home/apt,89,30,8,15/08/2020,0.14,17,69
2703,9826723,King West Executive Suite with Large Balcony,50611549,Ivy,Waterfront Communities-The Island,Entire home/apt,174,1,491,9/09/2020,11.04,1,31
2704,9839433,"Lovely house in Greek Town, Toronto",8053720,Capucine,Playter Estates-Danforth,Entire home/apt,275,4,13,19/08/2019,0.26,1,234
2705,9840088,Toronto Queen West Semi-Detached Townhouse,41616879,Jamie,Trinity-Bellwoods,Entire home/apt,139,5,4,1/01/2019,0.07,1,0
2707,9842943,Cozy and convenient - with parking!,50683042,Margaret,York University Heights,Entire home/apt,70,3,1,27/12/2015,0.02,1,0
2708,9844689,Cityscape Studio in the Sky | Union | Lake View,37514178,TO Stays,Waterfront Communities-The Island,Entire home/apt,140,30,15,11/10/2019,0.26,14,364
2709,9845157,1 BDR in Charming Brownstone!,9009104,Johanna,Humewood-Cedarvale,Private room,66,2,2,30/09/2018,0.04,1,88
2711,9865134,Beautiful room with Victorian feel,50771814,Darlene,Thorncliffe Park,Private room,56,30,31,9/08/2016,0.54,1,363
2712,9866197,Private room in beautiful house,1307946,Dano,Corso Italia-Davenport,Private room,71,1,5,12/09/2019,0.37,1,365
2713,9867972,Bachelor Apartment,11604753,Steve,Stonegate-Queensway,Entire home/apt,239,1,108,1/08/2020,1.93,1,365
2714,9875956,"Clean, spacious room in dt condo",3875615,Bryce,Cabbagetown-South St.James Town,Private room,46,1,3,24/01/2016,0.05,1,0
2715,9877141,Beautiful & spacious downtown condo,42060037,Ritika,Kensington-Chinatown,Entire home/apt,69,3,10,10/06/2016,0.18,1,0
2716,9878812,WESTWARD CHAMBER in Queen West Loft,7309634,Barb,Little Portugal,Private room,53,180,29,12/06/2019,0.52,1,365
2717,9879646,Lovely clean private and cozy room!,50832133,Penny,Pelmo Park-Humberlea,Private room,76,1,16,7/09/2019,0.31,1,344
2718,9881592,Cosy Studio at Yonge and College,15850616,Sima,Church-Yonge Corridor,Entire home/apt,151,1,7,16/10/2017,0.13,2,361
2719,9881922,Cosy Studio at Yonge and Bloor,15850616,Sima,Rosedale-Moore Park,Entire home/apt,163,1,3,7/05/2018,0.05,2,365
2720,9884686,Downtown 47th Floor 2-Bedroom Luxurious Condo,60562318,LUX Asset Management,Waterfront Communities-The Island,Entire home/apt,400,2,56,30/11/2018,0.99,4,0
2721,9904168,Beautiful Condo Downtown Toronto,20573606,Matthias,Waterfront Communities-The Island,Entire home/apt,130,3,2,3/01/2016,0.03,1,0
2722,9905358,Unique Beaches Apartment,50935443,Roel,The Beaches,Entire home/apt,90,2,125,29/02/2020,2.17,1,215
2723,9905839,Spacious 1 BDRM in Brockton Village,50830304,Danielle,Dufferin Grove,Entire home/apt,90,2,20,14/03/2018,0.36,1,87
2724,9916428,Private spacious room/bath downtown,50983778,Ruby,Church-Yonge Corridor,Private room,88,2,22,1/10/2016,0.39,1,0
2725,9918337,FAV Homestay-Toronto-2004 (single/shared),50203566,Imelda,Briar Hill-Belgravia,Shared room,45,6,10,15/09/2019,0.18,2,313
2726,9921186,Large Apartment in Downtown Toronto,51003713,Al-Karim,Trinity-Bellwoods,Entire home/apt,222,3,41,27/10/2019,0.73,1,364
2727,9933567,Furnished 1 bd luxury condo!!!,51058728,Shakib,Mount Pleasant West,Entire home/apt,106,30,1,5/01/2016,0.02,1,0
2728,9934504,2-Storey Japanese-Victorian Loft,1015045,Chris,Kensington-Chinatown,Private room,50,2,8,14/04/2017,0.14,2,0
2729,9937334,Mid century room in Midtown,5648154,Braden,Rosedale-Moore Park,Private room,75,1,9,10/09/2017,0.16,1,0
2730,9952501,Bright Condo - Downtown Lakeshore,51144781,Emmanuel,Mimico (includes Humber Bay Shores),Entire home/apt,93,2,5,31/05/2016,0.09,1,0
2731,9955707,Downtown Spacious 2 Beds 2 Baths @ Union,187320,Downtown Suite Living,Waterfront Communities-The Island,Entire home/apt,118,29,5,7/10/2019,0.1,13,158
2732,9958668,Oasis in the heart of Toronto,3547192,Golnar,Willowdale East,Entire home/apt,100,1,7,31/08/2020,0.12,1,284
2734,9959333,Condo for 6 persons downtown,10739331,Tatiana,Waterfront Communities-The Island,Entire home/apt,100,1,1,28/12/2015,0.02,1,0
2736,9969830,Modern Studio with Free Parking,21023651,Natalia,Niagara,Entire home/apt,61,28,377,7/09/2020,6.59,3,81
2738,9972874,Condo in the heart of the city!,4812090,Filip,Moss Park,Entire home/apt,150,2,2,16/02/2016,0.04,1,0
2739,9974010,Cute 1 Bedroom in the Annex,51231401,Hilary,Annex,Entire home/apt,100,2,30,1/01/2019,0.53,1,0
2740,9974111,One bedroom at Yonge/College downtown Toronto,34235149,Shoug,Church-Yonge Corridor,Entire home/apt,125,3,37,25/07/2019,0.77,1,0
2741,9975236,Comfortable Luxury Condo in the Best Location!,6111020,Jason,Waterfront Communities-The Island,Entire home/apt,176,1,508,1/09/2020,8.91,1,49
2743,9975789,Modern Penthouse Living with CN Tower View!,51260035,Clark,Waterfront Communities-The Island,Entire home/apt,180,2,80,21/10/2018,1.92,1,0
2744,9977642,Beautiful 1 Bed Apt | Leslieville,4397873,Jamil,South Riverdale,Entire home/apt,91,3,27,26/08/2019,0.47,2,0
2745,9983766,Modern Furnished High Rise Condo,51051970,Hoor,Waterfront Communities-The Island,Private room,75,1,1,31/07/2016,0.02,1,0
2746,9993672,Prime Toronto Location,51342595,Leila,Mimico (includes Humber Bay Shores),Entire home/apt,60,6,3,29/02/2016,0.05,1,0
2747,9994521,Quiet 3 BR oasis in the heart of Kensington Market,2505410,Elise,Kensington-Chinatown,Entire home/apt,274,2,16,5/08/2019,0.29,2,0
2748,9997423,Trendy Yorkville Condo In Boutique Building,21934914,Spencer,Church-Yonge Corridor,Entire home/apt,350,2,21,10/11/2018,0.51,1,0
2749,9997841,Studio Condo in Downtown Toronto,47214079,Jay,Church-Yonge Corridor,Entire home/apt,109,3,3,16/08/2017,0.07,1,0
2752,10002736,Superior 1 Bdrm on York St.,24122779,Tina,Waterfront Communities-The Island,Entire home/apt,199,3,2,6/06/2016,0.04,6,194
2756,10011934,Trendy Leslieville home Toronto,38504281,Mark,South Riverdale,Entire home/apt,77,3,59,1/01/2020,1.03,2,44
2757,10015087,"Clean,cozy, 1bdrm apt. Dwtn Toronto",938111,Ally,Church-Yonge Corridor,Entire home/apt,175,4,7,30/09/2019,0.12,1,364
2761,10038844,Sunlit Studio Close to U of T,9604731,Michael,Palmerston-Little Italy,Entire home/apt,120,28,5,24/06/2019,0.09,1,133
2763,10041293,Private/Separate entrance 2 bedroom  basement home,14435124,Alina,Parkwoods-Donalda,Entire home/apt,85,1,46,21/06/2020,0.8,1,71
2764,10042369,Spacious 3BD+2BR Condo with Beautiful Water Views,11627597,My,Waterfront Communities-The Island,Entire home/apt,199,28,317,21/03/2020,5.56,1,0
2765,10049494,Sunny Studio with High Ceilings :),10219098,Kristina,Waterfront Communities-The Island,Entire home/apt,85,7,1,4/03/2016,0.02,1,0
2766,10059956,Elegant Condo Downtown w/ Parking,8422328,Majed,Waterfront Communities-The Island,Entire home/apt,80,3,2,28/05/2016,0.04,1,0
2767,10068727,1 Large Bedroom in Downtown,37142717,Aakash,Kensington-Chinatown,Private room,69,4,5,19/11/2017,0.09,1,89
2768,10070087,Down town large 1 bedroom apt,19379600,Tara,Kensington-Chinatown,Entire home/apt,85,60,108,31/08/2017,1.91,1,229
2769,10071222,Ultimate downtown location sleeps 2,23518355,Lee-Anne,Waterfront Communities-The Island,Entire home/apt,89,30,8,11/02/2020,0.14,17,2
2770,10072094,NOT FOR SELF ISOLATION West Toronto  #2 Good vibes,37093240,Izzy,Beechborough-Greenbrook,Private room,36,7,27,28/03/2020,0.5,3,178
2772,10083805,"GREAT LOW-LEVEL , 40 min-downTn",39610003,Fernando,Weston-Pellam Park,Entire home/apt,53,28,48,5/09/2020,0.86,4,271
2773,10084192,DT Central Condo with Amazing View,43180254,Rob,Waterfront Communities-The Island,Entire home/apt,99,1,4,25/09/2016,0.07,1,0
2774,10084933,Excellent downtown location for 2!,23518355,Lee-Anne,Bay Street Corridor,Entire home/apt,96,30,6,7/03/2020,0.11,17,45
2775,10086166,"Amazing view, steps from Yorkville",14558558,Curtis,Church-Yonge Corridor,Entire home/apt,139,2,2,24/04/2016,0.04,1,0
2777,10106378,Yonge Dundas Square & Eaton Centre,18422075,Aj,Church-Yonge Corridor,Entire home/apt,159,28,124,20/08/2020,2.16,5,124
2778,10106814,"quiet room, private deck: women only",51866658,Erinne,Dovercourt-Wallace Emerson-Junction,Private room,53,3,42,30/10/2019,0.89,2,0
2779,10107820,Downtown best view Studio,2543303,Vitaly,Church-Yonge Corridor,Entire home/apt,79,2,103,17/08/2020,1.85,1,335
2780,10114935,Spacious 2 Bed 2 Bath Condo,34055256,Dave,South Parkdale,Entire home/apt,224,2,2,15/02/2016,0.04,3,0
2781,10115512,Charming House in the Annex,5016113,Daniel,Annex,Private room,60,2,6,3/03/2017,0.11,1,0
2782,10118143,Relaxing 1 Bedroom/Den downtown Toronto,51924016,Loxley,Church-Yonge Corridor,Entire home/apt,116,3,93,5/03/2020,1.7,2,180
2783,10120321,Junction Triangle Full Apartment,51935587,Jeff,Dovercourt-Wallace Emerson-Junction,Entire home/apt,61,1,1,8/02/2016,0.02,1,0
2786,10138741,SWEETbelow - @pingpongHOUSE,11463589,Ryan,Trinity-Bellwoods,Entire home/apt,70,1,109,2/02/2020,1.94,7,313
2787,10140286,Two bedrooms in awesome downtown location,23518355,Lee-Anne,Waterfront Communities-The Island,Entire home/apt,139,30,9,1/03/2020,0.16,17,59
2788,10141898,"Downtown Main Floor apartment, Free WIFI & Parking",23459764,John,North Riverdale,Entire home/apt,96,21,52,16/08/2020,0.92,4,340
2789,10151474,Modern apartment with CN Tower view,14086719,Vanessa,Waterfront Communities-The Island,Entire home/apt,153,1,6,23/07/2016,0.11,1,0
2790,10156168,Spacious 2 BRs + 2 Bath Condo -  Heart of the City,7828359,Kaye,Waterfront Communities-The Island,Entire home/apt,92,30,122,23/08/2020,2.6,2,170
2791,10156484,Cozy stylish condo Downtown Toronto,49886999,Elise,Waterfront Communities-The Island,Entire home/apt,165,1,50,30/08/2020,2.63,1,365
2792,10161682,Room Titan - Air Conditioner. Near Dufferin Subway,4010627,Deniz,Little Portugal,Private room,59,1,343,23/08/2020,6.11,3,52
2793,10174347,Lovely townhouse for monthly sublet,5759026,Eden,Blake-Jones,Entire home/apt,80,30,7,20/08/2018,0.13,1,0
2796,10193915,"Blue, Cozy Private Room near Sunnybrook & Glendon",50019105,Fariba,Lawrence Park South,Private room,40,5,42,2/03/2020,0.84,4,327
2797,10194076,"1 bedroom w/parking by subway,24 hr buses,highways",16811022,Ludmila,Clanton Park,Entire home/apt,83,3,58,31/10/2019,1.02,7,360
2798,10202793,Executive Condo On Waterfront,52416088,J,Waterfront Communities-The Island,Entire home/apt,175,60,11,9/12/2018,0.22,1,252
2799,10209071,Spacious Living Room in Downtown,52450011,Xin,Annex,Shared room,26,1,2,5/01/2016,0.04,1,0
2800,10211989,Incredible View from Luxury Suite,28446414,Jon,Waterfront Communities-The Island,Entire home/apt,134,1,135,16/06/2019,2.4,1,0
2801,10212840,Leslievile Home,22860641,Nick,South Riverdale,Entire home/apt,132,3,1,22/11/2018,0.05,1,0
2803,10232382,1200 sq ft modern condo near subway,5770261,Alexey,Church-Yonge Corridor,Entire home/apt,150,5,1,10/01/2016,0.02,1,0
2805,10243851,Fully furnished 2 bed 2 bath,40585245,Afsaneh,Willowdale West,Entire home/apt,90,14,1,1/05/2016,0.02,1,0
2806,10246357,Bright & New Room - Queen West St.,36356046,Tamara,Trinity-Bellwoods,Private room,55,2,84,19/01/2020,1.47,4,113
2807,10248090,Lake View Apartment,32590295,Stein,Mimico (includes Humber Bay Shores),Entire home/apt,85,7,35,7/09/2018,0.66,1,0
2809,10253504,CN Tower - Queen Bed + Priv Bath,11376565,Kc,Waterfront Communities-The Island,Private room,57,2,9,31/05/2019,0.16,1,0
2810,10266141,Stylish Bloorcourt 1BR Apartment,563321,Lauren,Dovercourt-Wallace Emerson-Junction,Entire home/apt,98,2,12,22/09/2019,0.28,1,0
2811,10266160,Bright cozy studio downtown,4955139,Olga,Annex,Entire home/apt,80,6,19,15/08/2020,0.34,1,214
2814,10281401,EntireAptBeautiful 1 BedForesthill,44442575,Dani,Forest Hill South,Entire home/apt,78,1,8,15/06/2017,0.16,1,330
2815,10289616,Cozy house close to downtown，Room B,16853533,Tammy,Old East York,Private room,71,1,6,2/12/2016,0.11,4,90
2816,10293648,Great Family-Friendly Toronto apt.,10492797,Rhonda,Oakwood Village,Entire home/apt,95,2,150,30/04/2020,2.69,1,274
2819,10298818,Room in private house Midtown T.O.,52987683,William,Oakwood Village,Private room,32,4,28,30/11/2019,0.56,1,0
2821,10309309,Private Apartment located near Stockyards Village!,2465298,Alan And Izzy,Rockcliffe-Smythe,Entire home/apt,70,7,111,14/08/2020,1.99,1,37
2824,10320806,FURNISHED RM IN 2 BRM BASEMENT APT,9956811,Erica,Mount Dennis,Private room,119,1,2,31/07/2017,0.04,11,0
2825,10330822,Economical bedroom near subway-J1,52921252,Lynn,Lansing-Westgate,Private room,57,2,45,22/02/2020,0.79,7,350
2826,10339744,Large room in a friendly home,29882189,Phielle,Scarborough Village,Private room,57,2,1,11/06/2016,0.02,1,0
2827,10350830,QUALITY MODERN LESLIEVILLE SUITE | FREE PARKING,32857505,Chris,South Riverdale,Private room,70,3,262,16/02/2020,5.24,2,38
2828,10355366,"Cozy, Gorgeous Hard Loft - Queen Street West!",10846859,Max,Roncesvalles,Entire home/apt,135,7,75,31/03/2020,2.83,1,0
2832,10392010,Cozy Up Steps to Dundas Square & the Eaton Centre,12478688,Ray,Bay Street Corridor,Entire home/apt,99,28,49,16/03/2020,0.87,1,339
2833,10392898,1B Condo near Airport and TTC Bus Stop!,53508562,Kevin,West Humber-Clairville,Entire home/apt,96,2,19,11/12/2017,0.42,1,0
2835,10402685,Bathurst Manor House,53561321,Jenny,Bathurst Manor,Entire home/apt,377,3,33,23/06/2019,0.62,1,0
2837,10406485,"Fantastic area, bright & beautiful",53585883,Pia,Casa Loma,Entire home/apt,95,7,19,4/10/2017,0.34,2,0
2838,10410738,"Modern Private apartment
Hillcrest Toronto",50610533,George,Humewood-Cedarvale,Private room,94,1,174,11/08/2020,3.32,6,365
2839,10412695,C3 Downtown Loft and Private Terrace,26753094,Keir,Church-Yonge Corridor,Entire home/apt,106,3,178,27/02/2020,3.14,6,332
2840,10428248,Beautiful Bloor West Village Home,53642370,Angela,Runnymede-Bloor West Village,Entire home/apt,230,6,1,2/08/2016,0.02,1,0
2842,10429663,Huge downtown 2 bedroom Victorian steps to it all,1323880,Niklaus,Bay Street Corridor,Entire home/apt,245,2,11,16/08/2016,0.2,2,0
2843,10458594,Beach Studio in Toronto! La Playa!,13633667,Nuria,East End-Danforth,Entire home/apt,60,28,64,30/08/2020,1.16,2,266
2844,10468084,Private room/bathroom in Toronto's downtown core,103817,Kyla,Bay Street Corridor,Private room,81,2,125,31/08/2017,2.21,1,0
2845,10471651,Master Bedroom in basement apartment,24085234,Cristina,Caledonia-Fairbank,Private room,35,30,13,21/03/2020,0.26,8,193
2846,10472836,"Private 1 Brm Apt in East End, Leslieville/ Beach",218588124,Katie,Greenwood-Coxwell,Entire home/apt,69,2,82,23/08/2020,1.47,1,167
2847,10475789,Private BR in bright & clean appt,20859866,Vera,St.Andrew-Windfields,Private room,52,1,3,3/04/2018,0.06,1,0
2848,10476345,Long term - Cosy midtown 2 bedroom 3rd floor condo,12147254,Cicily,Mount Pleasant West,Entire home/apt,110,31,11,15/09/2019,0.2,1,344
2850,10489621,Trendy Little Italy 1 Bedroom Apt,54063544,Brittany And Adam,Palmerston-Little Italy,Entire home/apt,70,2,14,18/01/2019,0.26,1,0
2852,10516632,"Newly renovated, private bed+bath",12164033,Al,Islington-City Centre West,Private room,55,1,15,5/09/2017,0.27,1,0
2853,10521800,STYLISH MODERN 2BD - GREAT LOCATION,1356441,Veki & T,Trinity-Bellwoods,Entire home/apt,211,2,198,16/02/2020,3.51,1,294
2855,10523481,Cozy Room in Charming house,47011532,James,Don Valley Village,Private room,46,2,1,22/08/2016,0.02,1,0
2856,10526539,Comfortable Room on Trendy Queen St,39544470,Jay,Little Portugal,Private room,45,1,52,1/06/2019,0.92,1,0
2857,10543372,Sunny studio in electic Queen West,7830452,Vân Anh,Niagara,Entire home/apt,65,1,3,18/07/2016,0.06,1,0
2860,10551223,Cozy Condo In Heart Of Downtown,54114040,Zihao (Jack),Church-Yonge Corridor,Entire home/apt,89,1,1,14/02/2016,0.02,1,0
2861,10565665,Den Bedroom,12738823,David And Nicole,York University Heights,Private room,32,1,9,2/02/2020,0.16,2,38
2862,10570120,2 BEDS/AMAZING LOCATION/SPACIOUS/COMFORT/YORKVILLE,8698175,Aj,Annex,Entire home/apt,131,3,85,8/03/2020,1.64,2,360
2866,10611732,Cozy Studio with Gym & close to TTC,54757832,Crystal,Bendale,Entire home/apt,149,2,1,20/02/2016,0.02,1,0
2867,10624032,Uptown Funk Studio +Parking,54834190,Sal,Willowdale East,Entire home/apt,53,2,2,20/02/2016,0.04,1,0
2868,10633629,Amazing location 2 BR condo,54893250,Maureen,Waterfront Communities-The Island,Entire home/apt,120,2,9,15/09/2016,0.18,1,0
2869,10646501,Bedroom and Bathroom by the Lake,2854730,Andrew,Niagara,Private room,84,1,278,6/03/2020,4.99,1,244
2871,10670068,1 BR  - Downtown Apartment,52310402,Ben,University,Entire home/apt,175,2,10,7/08/2017,0.2,1,0
2872,10675632,Luxury King West apartment,6456119,Leila,Waterfront Communities-The Island,Entire home/apt,93,4,3,31/10/2016,0.06,1,0
2873,10677983,"Cozy, Spacious Villa in the Heart of Little Italy!",7165743,Jesse,Palmerston-Little Italy,Private room,66,1,9,25/11/2019,0.51,2,179
2875,10683850,"Clean, small bachelor Apt.",3720395,Maryam,Mount Pleasant West,Entire home/apt,70,2,11,15/03/2020,0.2,1,278
2876,10687190,Upscale condo  conveniently located,55212390,Laurie,Lansing-Westgate,Private room,68,60,59,3/05/2020,1.07,1,344
2878,10706580,Beautiful Basement apartment,55323063,Rigo & Laura,West Hill,Entire home/apt,83,7,184,9/08/2020,3.41,1,296
2880,10709533,Bachelorette pad in the village.,39299847,Jessie,Church-Yonge Corridor,Entire home/apt,79,2,1,16/02/2016,0.02,1,0
2882,10719537,"Comfy Bedroom @ York University, Toronto",30753730,Jeishan,York University Heights,Private room,52,1,29,30/06/2019,0.52,13,357
2883,10720871,Central & Cosy Downtown Apartment,5519919,Varun,Church-Yonge Corridor,Entire home/apt,98,2,28,16/10/2017,0.57,1,0
2884,10722107,Luxury 2 Bedroom Loft Central,4356799,T.,Waterfront Communities-The Island,Entire home/apt,223,1,81,23/08/2020,1.55,17,233
2885,10735384,"Cozy Basement Near Airport, Highways & Bus Stop",40429377,Brandon,Brookhaven-Amesbury,Entire home/apt,64,2,31,15/03/2020,0.78,1,67
2886,10741167,Brockton Village / Little Portugal 3 B/R house,4234343,Dan,Little Portugal,Entire home/apt,109,2,4,27/11/2016,0.08,1,0
2887,10745325,Higher-End Home on Creek btw Airport&Downtown-2Bed,55545975,Heather,Stonegate-Queensway,Private room,89,3,1,9/02/2016,0.02,1,0
2888,10749631,Cute Surrealist Room Roncesvalles ♡,17412262,Candace + Mr. Fitz,Roncesvalles,Private room,39,2,124,1/04/2020,2.24,2,159
2889,10752614,Boho-Chique Room in Roncesvalles ♡,17412262,Candace + Mr. Fitz,Roncesvalles,Private room,40,2,158,29/02/2020,2.87,2,159
2890,10764814,"Spacious, bright room-share area",35084172,Nick And Hellen,Old East York,Private room,31,75,7,19/03/2020,0.13,6,364
2891,10774053,Luxury Tridel 1 bedroom condo,55732406,Pouya,Willowdale East,Entire home/apt,53,7,5,16/03/2019,0.09,1,0
2892,10784626,Friendly and Activity-Filled Condo,34516904,Sanjay,Niagara,Entire home/apt,41,1,10,28/06/2016,0.18,1,0
2893,10787516,Luxury condo downtown in Entertainment district,8289560,Nash,Waterfront Communities-The Island,Entire home/apt,100,2,4,29/12/2018,0.18,2,0
2894,10788954,Airy Loft Space near Distillery District,38711670,Pinoo,Moss Park,Entire home/apt,225,2,65,16/02/2020,1.25,1,243
2895,10791293,Downtown Luxury Suite! Private Bathroom,55843503,Angela,North St.James Town,Private room,150,2,53,30/09/2019,1.0,1,90
2896,10804047,Penthouse Studio with City View,55906756,Matthew,Waterfront Communities-The Island,Entire home/apt,85,2,4,6/09/2017,0.07,1,0
2897,10805318,Christine's Place,55933118,Christine,High Park-Swansea,Entire home/apt,200,3,23,29/03/2020,0.44,1,255
2898,10811863,Downtown Condo,1394539,Charles,Cabbagetown-South St.James Town,Entire home/apt,120,3,244,10/02/2020,4.39,1,8
2899,10813165,New Condo @ Bayview/Sheppard,40335031,Jin,Bayview Village,Entire home/apt,81,1,10,9/07/2017,0.18,1,252
